order_id,order_date,customer_id,customer_name,customer_segment,region,city,category,subcategory,product_name,sales_person,quantity,unit_price,discount,sales,profit,payment_method,year,month_number,month_name,year_month,quarter,profit_margin,discount_amount,sales_band
ORD-11335,2025-07-11,CUST-1446,Customer 1301,Small Business,Central,Kandy,Groceries,Beverages,Fruit Juice,Ishara Madushan,7,2696.0,0.15,16041.2,3437.17,Cash,2025,7,July,2025-07,Q3,0.21427137620626885,2830.7999999999997,Medium
ORD-11336,2025-07-29,CUST-1419,Customer 1043,Consumer,Northern,Vavuniya,Groceries,Beverages,Fruit Juice,Ishara Madushan,4,766.37,0.1,2758.92,226.16,Digital Wallet,2025,7,July,2025-07,Q3,0.08197410580951967,306.548,Low
ORD-11337,2024-05-09,CUST-1221,Customer 1362,Corporate,Southern,Matara,Fashion,Men,Casual Shirt,Sachini Perera,2,11446.21,0.0,22892.43,4656.91,Card,2024,5,May,2024-05,Q2,0.20342576126693407,0.0,Medium
ORD-11338,2024-12-28,CUST-1004,Customer 1240,Corporate,Northern,Kilinochchi,Electronics,Mobile Phones,Nokia G42,Kasun Silva,6,35441.15,0.0,212646.93,42502.25,Cash,2024,12,December,2024-12,Q4,0.19987238941093577,0.0,Premium
ORD-11339,2025-12-05,CUST-1355,Customer 1416,Corporate,Eastern,Ampara,Home & Living,Furniture,Office Chair,Nimal Perera,1,78947.49,0.1,71052.74,9849.41,Card,2025,12,December,2025-12,Q4,0.13862111440037356,7894.749000000001,High
ORD-11340,2025-11-23,CUST-1344,Customer 1263,Corporate,Sabaragamuwa,Kegalle,Home & Living,Furniture,Coffee Table,Tharushi Fernando,7,24208.5,0.1,152513.55,38612.64,Bank Transfer,2025,11,November,2025-11,Q4,0.2531751441101463,16945.95,Premium
ORD-11341,2024-10-18,CUST-1385,Customer 1335,Small Business,Northern,Jaffna,Fashion,Men,Leather Belt,Dilan Jayasinghe,6,7366.86,0.05,41991.1,3694.63,Card,2024,10,October,2024-10,Q4,0.08798602561018883,2210.058,Medium
ORD-11342,2025-01-05,CUST-1285,Customer 1392,Small Business,Central,Matale,Groceries,Beverages,Fruit Juice,Kasun Silva,7,3702.39,0.1,23325.05,4684.2,Cash,2025,1,January,2025-01,Q1,0.2008227206372548,2591.6730000000002,Medium
ORD-11343,2024-01-29,CUST-1012,Customer 1052,Corporate,Central,Matale,Electronics,Mobile Phones,Nokia G42,Sachini Perera,2,79681.21,0.1,143426.17,32377.08,Bank Transfer,2024,1,January,2024-01,Q1,0.22574039312351435,15936.242000000002,High
ORD-11344,2024-05-28,CUST-1434,Customer 1246,Consumer,Western,Colombo,Home & Living,Furniture,Bookshelf,Dilan Jayasinghe,1,16250.18,0.1,14625.16,3609.59,Digital Wallet,2024,5,May,2024-05,Q2,0.24680687254019787,1625.018,Medium
ORD-11345,2024-10-22,CUST-1021,Customer 1257,Small Business,Eastern,Trincomalee,Home & Living,Furniture,Coffee Table,Sachini Perera,2,65510.14,0.15,111367.24,11130.42,Digital Wallet,2024,10,October,2024-10,Q4,0.09994339448476948,19653.041999999998,High
ORD-11346,2024-01-11,CUST-1118,Customer 1263,Consumer,Central,Kandy,Electronics,Mobile Phones,Redmi Note 13,Tharushi Fernando,7,155800.77,0.05,1036075.13,298831.53,Cash,2024,1,January,2024-01,Q1,0.2884265062901375,54530.269499999995,Premium
ORD-11347,2025-05-26,CUST-1017,Customer 1173,Corporate,Sabaragamuwa,Ratnapura,Electronics,Accessories,USB-C Hub,Ishara Madushan,1,52449.0,0.05,49826.55,5804.63,Cash,2025,5,May,2025-05,Q2,0.11649672714647111,2622.4500000000003,Medium
ORD-11348,2025-11-06,CUST-1104,Customer 1045,Consumer,Northern,Kilinochchi,Fashion,Women,Ladies Watch,Dilan Jayasinghe,6,15059.11,0.0,90354.65,14639.42,Card,2025,11,November,2025-11,Q4,0.16202176645031552,0.0,High
ORD-11349,2024-04-22,CUST-1006,Customer 1379,Consumer,Eastern,Batticaloa,Home & Living,Kitchen,Electric Kettle,Tharushi Fernando,2,35521.7,0.0,71043.4,19969.39,Card,2024,4,April,2024-04,Q2,0.2810871945880969,0.0,High
ORD-11350,2024-07-05,CUST-1306,Customer 1052,Small Business,North Western,Puttalam,Home & Living,Furniture,Office Chair,Sachini Perera,2,48184.57,0.15,81913.77,7574.66,Card,2024,7,July,2024-07,Q3,0.09247114374054569,14455.371,High
ORD-11351,2024-08-14,CUST-1156,Customer 1323,Consumer,Central,Nuwara Eliya,Home & Living,Kitchen,Rice Cooker,Dilan Jayasinghe,6,11232.89,0.1,60657.63,9159.38,Cash,2024,8,August,2024-08,Q3,0.15100128376265276,6739.734,High
ORD-11352,2024-11-05,CUST-1048,Customer 1072,Small Business,Southern,Galle,Home & Living,Furniture,Office Chair,Kasun Silva,6,18772.14,0.1,101369.55,17650.16,Cash,2024,11,November,2024-11,Q4,0.17411698088824504,11263.284,High
ORD-11353,2024-04-07,CUST-1113,Customer 1259,Small Business,Sabaragamuwa,Ratnapura,Groceries,Snacks,Potato Chips,Sachini Perera,1,2803.63,0.05,2663.45,611.84,Card,2024,4,April,2024-04,Q2,0.2297170962473484,140.1815,Low
ORD-11354,2024-02-24,CUST-1120,Customer 1061,Small Business,Central,Matale,Groceries,Snacks,Biscuits,Dilan Jayasinghe,3,3216.46,0.05,9166.91,1049.4,Cash,2024,2,February,2024-02,Q1,0.11447696115703111,482.46900000000005,Low
ORD-11355,2025-09-14,CUST-1411,Customer 1027,Corporate,Southern,Galle,Fashion,Women,Sandals,Sachini Perera,5,15532.28,0.1,69895.25,11444.28,Digital Wallet,2025,9,September,2025-09,Q3,0.16373473161624003,7766.140000000001,High
ORD-11356,2025-10-25,CUST-1034,Customer 1336,Consumer,Central,Matale,Electronics,Mobile Phones,Galaxy A15,Nimal Perera,1,127819.33,0.1,115037.4,29290.25,Bank Transfer,2025,10,October,2025-10,Q4,0.2546150208540875,12781.933,High
ORD-11357,2025-02-09,CUST-1088,Customer 1318,Corporate,Central,Matale,Groceries,Snacks,Biscuits,Kasun Silva,4,4823.02,0.0,19292.07,2620.32,Bank Transfer,2025,2,February,2025-02,Q1,0.1358236829951374,0.0,Medium
ORD-11358,2024-03-09,CUST-1065,Customer 1380,Consumer,Northern,Kilinochchi,Fashion,Women,Handbag,Sachini Perera,3,8112.94,0.05,23121.89,3619.81,Cash,2024,3,March,2024-03,Q1,0.15655337863816496,1216.941,Medium
ORD-11359,2024-11-07,CUST-1389,Customer 1025,Small Business,North Western,Kurunegala,Fashion,Women,Sandals,Ishara Madushan,3,16089.77,0.0,48269.31,11196.51,Bank Transfer,2024,11,November,2024-11,Q4,0.23195918897535517,0.0,Medium
ORD-11360,2024-10-15,CUST-1318,Customer 1346,Consumer,Central,Nuwara Eliya,Fashion,Men,Leather Belt,Nimal Perera,2,16153.77,0.2,25846.04,7611.41,Card,2024,10,October,2024-10,Q4,0.29449037454093546,6461.508000000001,Medium
ORD-11361,2025-07-01,CUST-1053,Customer 1062,Consumer,North Western,Kurunegala,Electronics,Accessories,Mechanical Keyboard,Sachini Perera,3,186479.97,0.1,503495.92,97461.0,Digital Wallet,2025,7,July,2025-07,Q3,0.193568599324499,55943.99100000001,Premium
ORD-11362,2024-05-27,CUST-1119,Customer 1223,Consumer,Western,Colombo,Fashion,Women,Ladies Watch,Ishara Madushan,7,1399.17,0.0,9794.18,1655.62,Card,2024,5,May,2024-05,Q2,0.1690412061040332,0.0,Low
ORD-11363,2025-04-11,CUST-1220,Customer 1185,Small Business,Western,Colombo,Home & Living,Furniture,Bookshelf,Tharushi Fernando,4,56951.97,0.0,227807.87,24139.05,Bank Transfer,2025,4,April,2025-04,Q2,0.10596231815871857,0.0,Premium
ORD-11364,2024-08-31,CUST-1392,Customer 1123,Corporate,Northern,Vavuniya,Electronics,Laptops,Lenovo IdeaPad,Dilan Jayasinghe,7,177791.98,0.15,1057862.26,222160.08,Cash,2024,8,August,2024-08,Q3,0.21000851282850377,186681.579,Premium
ORD-11365,2025-05-05,CUST-1298,Customer 1407,Corporate,Central,Nuwara Eliya,Fashion,Kids,School Shoes,Nimal Perera,5,11546.18,0.05,54844.34,10779.23,Cash,2025,5,May,2025-05,Q2,0.196542250303313,2886.545,High
ORD-11366,2025-05-21,CUST-1343,Customer 1094,Consumer,Sabaragamuwa,Ratnapura,Groceries,Snacks,Biscuits,Dilan Jayasinghe,4,486.55,0.0,1946.21,422.32,Digital Wallet,2025,5,May,2025-05,Q2,0.21699611038890973,0.0,Low
ORD-11367,2024-12-30,CUST-1173,Customer 1224,Consumer,Eastern,Trincomalee,Groceries,Household,Tissue Pack,Kasun Silva,7,2640.53,0.15,15711.18,3870.83,Cash,2024,12,December,2024-12,Q4,0.24637423796303015,2772.5565,Medium
ORD-11368,2025-04-26,CUST-1251,Customer 1382,Small Business,Central,Nuwara Eliya,Home & Living,Appliances,Standing Fan,Dilan Jayasinghe,6,54878.07,0.15,279878.15,32233.58,Bank Transfer,2025,4,April,2025-04,Q2,0.11517004810843576,49390.263,Premium
ORD-11369,2024-07-19,CUST-1246,Customer 1014,Small Business,Southern,Galle,Fashion,Kids,Backpack,Nimal Perera,1,16316.22,0.0,16316.22,3744.97,Card,2024,7,July,2024-07,Q3,0.22952436287326353,0.0,Medium
ORD-11370,2024-06-02,CUST-1208,Customer 1242,Small Business,Central,Kandy,Home & Living,Furniture,Office Chair,Kasun Silva,3,79662.77,0.2,191190.64,31204.67,Bank Transfer,2024,6,June,2024-06,Q2,0.16321233089653342,47797.662000000004,Premium
ORD-11371,2025-03-25,CUST-1392,Customer 1143,Consumer,Central,Matale,Electronics,Accessories,Mechanical Keyboard,Ishara Madushan,3,209111.54,0.2,501867.71,143534.25,Cash,2025,3,March,2025-03,Q1,0.2860001692477884,125466.924,Premium
ORD-11372,2025-05-15,CUST-1404,Customer 1192,Corporate,Western,Kalutara,Fashion,Kids,Backpack,Nimal Perera,5,1807.36,0.1,8133.14,2278.91,Bank Transfer,2025,5,May,2025-05,Q2,0.280200512963013,903.68,Low
ORD-11373,2024-03-13,CUST-1064,Customer 1378,Corporate,North Western,Kurunegala,Groceries,Household,Tissue Pack,Nimal Perera,5,3457.93,0.05,16425.19,1300.41,Cash,2024,3,March,2024-03,Q1,0.0791716869028608,864.4825,Medium
ORD-11374,2025-12-13,CUST-1355,Customer 1112,Consumer,Sabaragamuwa,Kegalle,Home & Living,Appliances,Iron,Tharushi Fernando,2,58738.73,0.0,117477.45,16528.87,Cash,2025,12,December,2025-12,Q4,0.1406982361295721,0.0,High
ORD-11375,2024-10-22,CUST-1389,Customer 1076,Small Business,Eastern,Ampara,Electronics,Accessories,Bluetooth Speaker,Tharushi Fernando,5,104381.99,0.1,469718.97,120342.43,Card,2024,10,October,2024-10,Q4,0.25620091519829397,52190.995,Premium
ORD-11376,2024-01-17,CUST-1067,Customer 1438,Consumer,Sabaragamuwa,Kegalle,Home & Living,Furniture,Bookshelf,Ishara Madushan,7,71422.67,0.0,499958.71,130228.52,Digital Wallet,2024,1,January,2024-01,Q1,0.26047855031868533,0.0,Premium
ORD-11377,2025-10-02,CUST-1191,Customer 1292,Corporate,Central,Matale,Home & Living,Appliances,Water Heater,Kasun Silva,6,51113.89,0.15,260680.86,28361.71,Digital Wallet,2025,10,October,2025-10,Q4,0.10879858996935947,46002.501,Premium
ORD-11378,2024-08-04,CUST-1241,Customer 1344,Consumer,Western,Gampaha,Home & Living,Furniture,Study Desk,Kasun Silva,1,52312.85,0.15,44465.92,9436.9,Digital Wallet,2024,8,August,2024-08,Q3,0.21222770157459916,7846.9275,Medium
ORD-11379,2024-03-01,CUST-1204,Customer 1250,Consumer,North Western,Kurunegala,Fashion,Men,Running Shoes,Kasun Silva,2,11706.68,0.1,21072.02,4780.86,Digital Wallet,2024,3,March,2024-03,Q1,0.2268819031113296,2341.3360000000002,Medium
ORD-11380,2025-09-07,CUST-1390,Customer 1433,Corporate,North Western,Kurunegala,Electronics,Mobile Phones,Galaxy A15,Kasun Silva,3,190110.44,0.05,541814.75,38718.74,Digital Wallet,2025,9,September,2025-09,Q3,0.07146121437262459,28516.566000000006,Premium
ORD-11381,2024-02-11,CUST-1168,Customer 1368,Small Business,North Western,Puttalam,Electronics,Accessories,Mechanical Keyboard,Nimal Perera,7,52055.83,0.15,309732.18,90726.28,Cash,2024,2,February,2024-02,Q1,0.29291848202534204,54658.6215,Premium
ORD-11382,2024-01-25,CUST-1447,Customer 1102,Small Business,Northern,Kilinochchi,Electronics,Mobile Phones,Galaxy A15,Nimal Perera,5,108025.11,0.1,486112.99,102749.26,Card,2024,1,January,2024-01,Q1,0.21136908931398848,54012.55500000001,Premium
ORD-11383,2024-02-08,CUST-1138,Customer 1269,Consumer,Central,Kandy,Fashion,Men,Casual Shirt,Nimal Perera,3,1738.68,0.0,5216.05,418.01,Bank Transfer,2024,2,February,2024-02,Q1,0.08013918578234487,0.0,Low
ORD-11384,2024-05-10,CUST-1329,Customer 1047,Small Business,Sabaragamuwa,Ratnapura,Home & Living,Kitchen,Air Fryer,Dilan Jayasinghe,4,47480.56,0.1,170930.0,14852.21,Card,2024,5,May,2024-05,Q2,0.08689059849061019,18992.224,Premium
ORD-11385,2025-05-12,CUST-1072,Customer 1162,Consumer,Southern,Matara,Groceries,Beverages,Coffee Jar,Ishara Madushan,1,2122.67,0.15,1804.27,453.67,Bank Transfer,2025,5,May,2025-05,Q2,0.2514424116124527,318.4005,Low
ORD-11386,2024-08-16,CUST-1141,Customer 1065,Small Business,North Western,Kurunegala,Electronics,Mobile Phones,Galaxy A15,Tharushi Fernando,2,66750.05,0.15,113475.09,12871.83,Cash,2024,8,August,2024-08,Q3,0.11343308914758296,20025.015,High
ORD-11387,2024-04-17,CUST-1241,Customer 1088,Consumer,Eastern,Trincomalee,Home & Living,Kitchen,Blender,Kasun Silva,6,10514.33,0.15,53623.1,9959.45,Digital Wallet,2024,4,April,2024-04,Q2,0.18573058998827,9462.896999999999,High
ORD-11388,2024-06-20,CUST-1390,Customer 1052,Consumer,Northern,Jaffna,Fashion,Kids,Backpack,Sachini Perera,7,8490.47,0.0,59433.3,9642.57,Digital Wallet,2024,6,June,2024-06,Q2,0.16224187450469685,0.0,High
ORD-11389,2025-03-10,CUST-1410,Customer 1186,Consumer,North Western,Kurunegala,Groceries,Beverages,Tea Pack,Nimal Perera,7,2831.57,0.0,19821.02,2935.19,Bank Transfer,2025,3,March,2025-03,Q1,0.14808471007042018,0.0,Medium
ORD-11390,2025-04-22,CUST-1157,Customer 1440,Consumer,Southern,Galle,Fashion,Men,Running Shoes,Nimal Perera,7,10637.49,0.15,63293.08,13169.79,Card,2025,4,April,2025-04,Q2,0.20807630154828932,11169.364499999998,High
ORD-11391,2024-04-11,CUST-1154,Customer 1237,Small Business,Central,Matale,Fashion,Kids,School Shoes,Dilan Jayasinghe,6,6194.65,0.0,37167.9,3183.08,Card,2024,4,April,2024-04,Q2,0.08564056618748973,0.0,Medium
ORD-11392,2025-06-07,CUST-1294,Customer 1448,Corporate,North Western,Puttalam,Fashion,Women,Handbag,Dilan Jayasinghe,5,8283.21,0.2,33132.84,5387.55,Bank Transfer,2025,6,June,2025-06,Q2,0.1626045337495971,8283.21,Medium
ORD-11393,2024-10-01,CUST-1439,Customer 1381,Small Business,Southern,Hambantota,Electronics,Mobile Phones,Redmi Note 13,Kasun Silva,7,130314.3,0.05,866590.07,128696.27,Bank Transfer,2024,10,October,2024-10,Q4,0.14850882147772593,45610.005000000005,Premium
ORD-11394,2025-09-04,CUST-1014,Customer 1269,Consumer,Central,Matale,Groceries,Household,Floor Cleaner,Nimal Perera,1,1350.58,0.05,1283.05,131.31,Digital Wallet,2025,9,September,2025-09,Q3,0.10234207552316746,67.529,Low
ORD-11395,2024-02-13,CUST-1006,Customer 1386,Consumer,North Western,Puttalam,Home & Living,Kitchen,Electric Kettle,Kasun Silva,4,16959.11,0.0,67836.43,11479.19,Digital Wallet,2024,2,February,2024-02,Q1,0.16921866318731693,0.0,High
ORD-11396,2024-01-17,CUST-1068,Customer 1184,Small Business,Southern,Matara,Groceries,Snacks,Mixed Nuts,Dilan Jayasinghe,7,3973.6,0.15,23642.94,3952.26,Bank Transfer,2024,1,January,2024-01,Q1,0.16716448969544398,4172.28,Medium
ORD-11397,2024-11-25,CUST-1290,Customer 1168,Small Business,Central,Nuwara Eliya,Home & Living,Furniture,Coffee Table,Dilan Jayasinghe,3,28518.84,0.0,85556.52,19808.51,Digital Wallet,2024,11,November,2024-11,Q4,0.23152542903802067,0.0,High
ORD-11398,2025-07-22,CUST-1066,Customer 1360,Small Business,Eastern,Ampara,Home & Living,Furniture,Office Chair,Sachini Perera,1,34496.76,0.05,32771.92,2249.96,Digital Wallet,2025,7,July,2025-07,Q3,0.06865511694157682,1724.8380000000002,Medium
ORD-11399,2025-05-11,CUST-1352,Customer 1235,Consumer,Eastern,Ampara,Home & Living,Appliances,Standing Fan,Tharushi Fernando,5,30558.43,0.05,145152.53,32323.89,Cash,2025,5,May,2025-05,Q2,0.22268912570797078,7639.6075,High
ORD-11400,2024-01-12,CUST-1110,Customer 1403,Consumer,Central,Kandy,Fashion,Kids,Kids Shorts,Nimal Perera,7,15244.92,0.15,90707.26,9700.89,Cash,2024,1,January,2024-01,Q1,0.10694722781836867,16007.166,High
ORD-11401,2024-11-13,CUST-1286,Customer 1350,Consumer,Southern,Matara,Home & Living,Furniture,Coffee Table,Ishara Madushan,3,61784.5,0.0,185353.51,37840.31,Digital Wallet,2024,11,November,2024-11,Q4,0.20415210912380347,0.0,Premium
ORD-11402,2025-08-14,CUST-1124,Customer 1269,Consumer,Central,Kandy,Home & Living,Kitchen,Blender,Sachini Perera,4,82488.48,0.15,280460.82,73216.49,Card,2025,8,August,2025-08,Q3,0.2610578190565085,49493.087999999996,Premium
ORD-11403,2024-08-03,CUST-1304,Customer 1397,Corporate,Northern,Vavuniya,Electronics,Accessories,Bluetooth Speaker,Nimal Perera,6,189635.23,0.0,1137811.38,187031.71,Cash,2024,8,August,2024-08,Q3,0.16437848424402296,0.0,Premium
ORD-11404,2024-12-04,CUST-1381,Customer 1369,Consumer,North Western,Kurunegala,Groceries,Household,Dish Wash,Kasun Silva,7,792.68,0.05,5271.32,354.97,Bank Transfer,2024,12,December,2024-12,Q4,0.06733986933064205,277.438,Low
ORD-11405,2025-10-22,CUST-1175,Customer 1310,Small Business,Central,Kandy,Home & Living,Kitchen,Rice Cooker,Dilan Jayasinghe,7,31671.58,0.0,221701.04,36491.99,Card,2025,10,October,2025-10,Q4,0.16459999465947475,0.0,Premium
ORD-11406,2024-03-21,CUST-1085,Customer 1004,Small Business,Sabaragamuwa,Ratnapura,Groceries,Household,Dish Wash,Ishara Madushan,6,345.16,0.0,2070.98,413.05,Bank Transfer,2024,3,March,2024-03,Q1,0.19944663878936542,0.0,Low
ORD-11407,2025-12-27,CUST-1297,Customer 1089,Corporate,Northern,Kilinochchi,Fashion,Women,Handbag,Nimal Perera,1,4520.48,0.15,3842.41,681.43,Card,2025,12,December,2025-12,Q4,0.17734442706530537,678.0719999999999,Low
ORD-11408,2025-04-29,CUST-1079,Customer 1301,Small Business,Western,Kalutara,Electronics,Accessories,Mechanical Keyboard,Kasun Silva,2,105055.0,0.0,210110.01,23810.51,Cash,2025,4,April,2025-04,Q2,0.11332401535747867,0.0,Premium
ORD-11409,2025-01-08,CUST-1006,Customer 1197,Small Business,Northern,Kilinochchi,Groceries,Household,Tissue Pack,Ishara Madushan,7,4494.27,0.15,26740.89,5745.19,Bank Transfer,2025,1,January,2025-01,Q1,0.21484662627160128,4718.9835,Medium
ORD-11410,2025-12-10,CUST-1352,Customer 1049,Consumer,North Western,Kurunegala,Groceries,Beverages,Fruit Juice,Ishara Madushan,2,3477.19,0.1,6258.94,966.29,Digital Wallet,2025,12,December,2025-12,Q4,0.15438556688512753,695.4380000000001,Low
ORD-11411,2024-07-18,CUST-1404,Customer 1261,Consumer,Central,Nuwara Eliya,Home & Living,Furniture,Office Chair,Dilan Jayasinghe,4,76897.51,0.1,276831.03,15361.28,Card,2024,7,July,2024-07,Q3,0.05548973321379471,30759.004,Premium
ORD-11412,2025-06-20,CUST-1128,Customer 1333,Small Business,Sabaragamuwa,Ratnapura,Groceries,Snacks,Potato Chips,Sachini Perera,7,2523.76,0.05,16783.02,4544.99,Digital Wallet,2025,6,June,2025-06,Q2,0.27080882940019135,883.316,Medium
ORD-11413,2025-04-10,CUST-1177,Customer 1264,Small Business,Sabaragamuwa,Kegalle,Home & Living,Kitchen,Electric Kettle,Dilan Jayasinghe,5,3213.81,0.05,15265.61,3521.1,Card,2025,4,April,2025-04,Q2,0.230655702589022,803.4525,Medium
ORD-11414,2024-03-29,CUST-1362,Customer 1330,Small Business,Southern,Galle,Electronics,Mobile Phones,iPhone 13,Tharushi Fernando,2,129970.23,0.1,233946.41,21525.23,Cash,2024,3,March,2024-03,Q1,0.09200923408057426,25994.046000000002,Premium
ORD-11415,2024-09-24,CUST-1351,Customer 1087,Consumer,Central,Matale,Home & Living,Appliances,Standing Fan,Kasun Silva,6,32567.97,0.1,175867.03,34278.57,Cash,2024,9,September,2024-09,Q3,0.1949118603981656,19540.782000000003,Premium
ORD-11416,2025-10-16,CUST-1394,Customer 1012,Small Business,Sabaragamuwa,Kegalle,Home & Living,Appliances,Vacuum Cleaner,Nimal Perera,7,75897.31,0.05,504717.14,92868.31,Card,2025,10,October,2025-10,Q4,0.18400070582108624,26564.0585,Premium
ORD-11417,2025-07-24,CUST-1038,Customer 1300,Consumer,Southern,Galle,Electronics,Accessories,Bluetooth Speaker,Nimal Perera,7,70169.57,0.1,442068.31,89291.67,Bank Transfer,2025,7,July,2025-07,Q3,0.2019861364864629,49118.69900000001,Premium
ORD-11418,2025-05-03,CUST-1245,Customer 1251,Corporate,Western,Gampaha,Electronics,Laptops,Dell Inspiron,Ishara Madushan,3,186795.19,0.0,560385.58,147621.89,Card,2025,5,May,2025-05,Q2,0.26342913748779906,0.0,Premium
ORD-11419,2025-06-21,CUST-1373,Customer 1266,Corporate,Southern,Matara,Fashion,Men,Casual Shirt,Dilan Jayasinghe,3,6445.54,0.1,17402.96,1954.43,Cash,2025,6,June,2025-06,Q2,0.11230445855187854,1933.662,Medium
ORD-11420,2024-02-16,CUST-1406,Customer 1110,Corporate,Eastern,Batticaloa,Electronics,Accessories,Bluetooth Speaker,Ishara Madushan,5,41704.46,0.0,208522.32,55797.27,Cash,2024,2,February,2024-02,Q1,0.2675841607747314,0.0,Premium
ORD-11421,2024-10-14,CUST-1198,Customer 1446,Consumer,Southern,Galle,Home & Living,Appliances,Water Heater,Sachini Perera,1,43315.03,0.05,41149.28,9555.25,Cash,2024,10,October,2024-10,Q4,0.23220940925333325,2165.7515,Medium
ORD-11422,2024-01-16,CUST-1160,Customer 1333,Small Business,North Western,Kurunegala,Home & Living,Appliances,Vacuum Cleaner,Kasun Silva,7,50250.81,0.1,316580.11,55535.16,Bank Transfer,2024,1,January,2024-01,Q1,0.17542213880714114,35175.567,Premium
ORD-11423,2025-12-11,CUST-1382,Customer 1355,Small Business,Northern,Jaffna,Fashion,Women,Sandals,Dilan Jayasinghe,7,10331.41,0.0,72319.85,15169.91,Cash,2025,12,December,2025-12,Q4,0.20976135874175622,0.0,High
ORD-11424,2025-02-04,CUST-1174,Customer 1331,Consumer,North Western,Puttalam,Home & Living,Kitchen,Rice Cooker,Ishara Madushan,7,56937.83,0.15,338780.08,38617.49,Digital Wallet,2025,2,February,2025-02,Q1,0.11398984851765781,59784.7215,Premium
ORD-11425,2024-03-26,CUST-1322,Customer 1067,Corporate,Western,Colombo,Home & Living,Furniture,Office Chair,Nimal Perera,5,34878.7,0.0,174393.51,43580.29,Digital Wallet,2024,3,March,2024-03,Q1,0.24989628341100537,0.0,Premium
ORD-11426,2024-09-06,CUST-1302,Customer 1403,Corporate,Southern,Galle,Fashion,Men,Casual Shirt,Ishara Madushan,6,11560.77,0.1,62428.14,17285.34,Bank Transfer,2024,9,September,2024-09,Q3,0.27688378990628265,6936.4619999999995,High
ORD-11427,2025-01-25,CUST-1177,Customer 1204,Corporate,Southern,Galle,Electronics,Mobile Phones,Nokia G42,Dilan Jayasinghe,6,115484.16,0.1,623614.48,168622.18,Bank Transfer,2025,1,January,2025-01,Q1,0.2703949080848796,69290.496,Premium
